idpozo,fecha_data,anio,mes,areayacimiento,prod_pet,prod_gas,prod_agua,tipo_de_recurso
122274,2023-10-31,2023,10,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
123491,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122282,2023-10-31,2023,10,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
123496,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122283,2023-10-31,2023,10,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
123501,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122290,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123504,2023-10-31,2023,10,BARRANCAS,312.86,8.49,746.88,CONVENCIONAL
122300,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123508,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122304,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123509,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122305,2023-10-31,2023,10,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
123515,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122314,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123518,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122320,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123524,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122321,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123535,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122322,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123538,2023-10-31,2023,10,BARRANCAS,186.23,5.17,297.84,CONVENCIONAL
122323,2023-10-31,2023,10,CAÑADA DURA,64.4,3.77,1264.34,CONVENCIONAL
123542,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122329,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123544,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122331,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123545,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122333,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123547,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122338,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123560,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122348,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123562,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122350,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123571,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122352,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123572,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122354,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123573,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122357,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123576,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122360,2023-10-31,2023,10,VIZCACHERAS,158.35,18.44,16709.57,CONVENCIONAL
123577,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122362,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123587,2023-10-31,2023,10,BARRANCAS,153.34,4.15,4820.5,CONVENCIONAL
122369,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123590,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122382,2023-10-31,2023,10,VIZCACHERAS,90.4,10.44,13921.0,CONVENCIONAL
123592,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122389,2023-10-31,2023,10,CAÑADA DURA,68.3,4.01,5590.77,CONVENCIONAL
123596,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122390,2023-10-31,2023,10,CAÑADA DURA,25.45,1.5,4114.0,CONVENCIONAL
123599,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122395,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123600,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122396,2023-10-31,2023,10,CAÑADA DURA,20.33,1.19,1543.82,CONVENCIONAL
123601,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122401,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123606,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122408,2023-10-31,2023,10,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123610,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122423,2023-10-31,2023,10,RIO TUNUYAN,117.78,2.66,3513.0,CONVENCIONAL
123612,2023-10-31,2023,10,BARRANCAS,252.09,7.06,9018.73,CONVENCIONAL
122424,2023-10-31,2023,10,RIO TUNUYAN,35.47,0.82,799.06,CONVENCIONAL
123621,2023-10-31,2023,10,BARRANCAS,239.86,6.89,5394.48,CONVENCIONAL
122427,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123626,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122431,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123627,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122439,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123629,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122442,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123630,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122446,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123632,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122451,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123634,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122454,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123640,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122460,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123642,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122465,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123643,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122467,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123645,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122470,2023-10-31,2023,10,RIO TUNUYAN,84.39,1.92,6323.85,CONVENCIONAL
123646,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122472,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123648,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122475,2023-10-31,2023,10,RIO TUNUYAN,0.0,0.0,0.0,CONVENCIONAL
123650,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122480,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123653,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122489,2023-10-31,2023,10,LAS JUNTAS,63.45,8.91,7819.77,CONVENCIONAL
123658,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122492,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123662,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122494,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123663,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122503,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123671,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122505,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123673,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122506,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123675,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122508,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123683,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122510,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123684,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122512,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123695,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122514,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123696,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122518,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123697,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122520,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123700,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122521,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123717,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122528,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123720,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122536,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123723,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122537,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123729,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122538,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123731,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122539,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
123734,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122545,2023-10-31,2023,10,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123738,2023-10-31,2023,10,BARRANCAS,116.49,3.29,7233.02,CONVENCIONAL
122548,2023-10-31,2023,10,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123740,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122554,2023-10-31,2023,10,LA VENTANA ESTE,0.0,0.0,0.0,CONVENCIONAL
123746,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122555,2023-10-31,2023,10,LA VENTANA NORTE,36.22,2.48,738.87,CONVENCIONAL
123751,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122558,2023-10-31,2023,10,LA VENTANA NORTE,0.0,0.0,0.0,CONVENCIONAL
123757,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122562,2023-10-31,2023,10,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
123759,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122564,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
123764,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122566,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123767,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122573,2023-10-31,2023,10,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
123769,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122581,2023-10-31,2023,10,GUANACO BLANCO,0.0,0.0,0.0,CONVENCIONAL
123770,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122582,2023-10-31,2023,10,GUANACO BLANCO,0.0,0.0,0.0,CONVENCIONAL
123774,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122586,2023-10-31,2023,10,LAS HORMIGAS,0.0,0.0,0.0,CONVENCIONAL
123781,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122588,2023-10-31,2023,10,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123784,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122590,2023-10-31,2023,10,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
123787,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122594,2023-10-31,2023,10,UGARTECHE,54.95,1.37,37.6,CONVENCIONAL
123788,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122598,2023-10-31,2023,10,LAS JUNTAS,0.0,0.0,0.0,CONVENCIONAL
123789,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122602,2023-10-31,2023,10,VIZCACHERAS,52.54,6.11,2290.0,CONVENCIONAL
123795,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122603,2023-10-31,2023,10,VIZCACHERAS,142.09,16.49,15100.46,CONVENCIONAL
123797,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122604,2023-10-31,2023,10,VIZCACHERAS,75.85,8.77,9121.03,CONVENCIONAL
123802,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122609,2023-10-31,2023,10,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
123808,2023-10-31,2023,10,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
122615,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
123836,2023-10-31,2023,10,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
122616,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
123841,2023-10-31,2023,10,VACAS MUERTAS,67.5,3.96,3560.28,CONVENCIONAL
122622,2023-10-31,2023,10,LAS JUNTAS,0.0,0.0,0.0,CONVENCIONAL
123842,2023-10-31,2023,10,VACAS MUERTAS,34.77,2.04,1834.08,CONVENCIONAL
122625,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123854,2023-10-31,2023,10,VACAS MUERTAS,72.76,5.25,10689.38,CONVENCIONAL
122627,2023-10-31,2023,10,VIZCACHERAS,138.51,16.23,14408.89,CONVENCIONAL
123857,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122628,2023-10-31,2023,10,VIZCACHERAS,39.91,4.69,1839.48,CONVENCIONAL
123860,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122632,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123862,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122636,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123864,2023-10-31,2023,10,VACAS MUERTAS,6.71,0.38,141.36,CONVENCIONAL
122638,2023-10-31,2023,10,VIZCACHERAS,19.56,2.28,1262.49,CONVENCIONAL
123870,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122643,2023-10-31,2023,10,VIZCACHERAS,27.49,3.22,2011.74,CONVENCIONAL
123874,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122644,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123878,2023-10-31,2023,10,VACAS MUERTAS,169.63,10.83,1547.27,CONVENCIONAL
122645,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123882,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122646,2023-10-31,2023,10,VIZCACHERAS,114.34,13.28,10748.25,CONVENCIONAL
123885,2023-10-31,2023,10,VACAS MUERTAS,56.2,2.51,1181.09,CONVENCIONAL
122651,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123891,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122652,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123892,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122655,2023-10-31,2023,10,VIZCACHERAS,24.09,2.85,1690.07,CONVENCIONAL
123893,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122656,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123894,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122658,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123896,2023-10-31,2023,10,VACAS MUERTAS,47.95,2.69,2262.74,CONVENCIONAL
122659,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123897,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122668,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123902,2023-10-31,2023,10,VACAS MUERTAS,180.72,13.23,9538.55,CONVENCIONAL
122671,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123903,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122678,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123907,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122686,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123911,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122693,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123912,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122711,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123913,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122716,2023-10-31,2023,10,VIZCACHERAS,182.03,21.24,12591.63,CONVENCIONAL
123915,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122718,2023-10-31,2023,10,VIZCACHERAS,13.29,1.6,505.83,CONVENCIONAL
123930,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122723,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123932,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122729,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123933,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122731,2023-10-31,2023,10,VIZCACHERAS,45.98,5.35,6197.96,CONVENCIONAL
123940,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122734,2023-10-31,2023,10,VIZCACHERAS,48.0,5.76,7605.93,CONVENCIONAL
123943,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122735,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123949,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122746,2023-10-31,2023,10,VIZCACHERAS,125.33,14.49,12733.9,CONVENCIONAL
123952,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122751,2023-10-31,2023,10,VIZCACHERAS,11.21,1.34,564.33,CONVENCIONAL
123953,2023-10-31,2023,10,VACAS MUERTAS,85.65,4.93,1739.2,CONVENCIONAL
122754,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123954,2023-10-31,2023,10,VACAS MUERTAS,104.69,6.03,193.24,CONVENCIONAL
122757,2023-10-31,2023,10,VIZCACHERAS,25.07,2.92,1573.36,CONVENCIONAL
123955,2023-10-31,2023,10,VACAS MUERTAS,22.12,1.27,479.25,CONVENCIONAL
122758,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123958,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122759,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123961,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122762,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123964,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122763,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123970,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122766,2023-10-31,2023,10,VIZCACHERAS,72.83,8.43,8356.19,CONVENCIONAL
123971,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122770,2023-10-31,2023,10,VIZCACHERAS,49.01,5.71,3501.04,CONVENCIONAL
123979,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122780,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123982,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122785,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123991,2023-10-31,2023,10,VACAS MUERTAS,235.7,10.63,12725.46,CONVENCIONAL
122786,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123993,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122791,2023-10-31,2023,10,VIZCACHERAS,36.02,3.2,2083.66,CONVENCIONAL
123994,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122793,2023-10-31,2023,10,DEL DURAZNO,0.0,0.0,0.0,CONVENCIONAL
123996,2023-10-31,2023,10,VACAS MUERTAS,81.7,4.9,6062.73,CONVENCIONAL
122794,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
123997,2023-10-31,2023,10,VACAS MUERTAS,64.19,3.85,3123.22,CONVENCIONAL
122799,2023-10-31,2023,10,UGARTECHE,37.93,1.55,138.95,CONVENCIONAL
124002,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122810,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124003,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122812,2023-10-31,2023,10,VIZCACHERAS,155.31,17.99,12537.91,CONVENCIONAL
124007,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122813,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124013,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122818,2023-10-31,2023,10,VIZCACHERAS,62.53,7.28,8554.38,CONVENCIONAL
124015,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122827,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124020,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122828,2023-10-31,2023,10,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124025,2023-10-31,2023,10,VACAS MUERTAS,33.11,1.6,2614.03,CONVENCIONAL
122832,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124030,2023-10-31,2023,10,VACAS MUERTAS,100.7,4.84,5787.36,CONVENCIONAL
122834,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124033,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122835,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124041,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122836,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124043,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122840,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124046,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122842,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124048,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122858,2023-10-31,2023,10,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
124049,2023-10-31,2023,10,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
122868,2023-10-31,2023,10,UGARTECHE,145.49,5.49,1253.47,CONVENCIONAL
124060,2023-10-31,2023,10,RIO VIEJAS,72.88,1.99,1644.72,CONVENCIONAL
122869,2023-10-31,2023,10,UGARTECHE,102.71,4.33,71.18,CONVENCIONAL
